date, pm25, pm10, o3, no2,region
2020/3/30, 56, 18, 26, 4,alpes-cote-dazur
2020/3/31, 44, 12, 36, 2,alpes-cote-dazur
2020/2/1, 54, 20, 20, 10,alpes-cote-dazur
2020/2/2, 46, 15, 20, 8,alpes-cote-dazur
2020/2/3, 54, 23, 34, 3,alpes-cote-dazur
2020/2/4, 30, 10, 29, 15,alpes-cote-dazur
2020/2/5, 18, 11, 26, 13,alpes-cote-dazur
2020/2/6, 27, 13, 29, 13,alpes-cote-dazur
2020/2/7, 29, 15, 30, 11,alpes-cote-dazur
2020/2/8, 31, 12, 31, 8,alpes-cote-dazur
2020/2/9, 34, 12, 29, 3,alpes-cote-dazur
2020/2/10, 22, 12, 32, 1,alpes-cote-dazur
2020/2/11, 14, 13, 30, 14,alpes-cote-dazur
2020/2/12, 21, 10, 27, 8,alpes-cote-dazur
2020/2/13, 23, 19, 27, 13,alpes-cote-dazur
2020/2/14, 39, 20, 29, 11,alpes-cote-dazur
2020/2/15, 40, 18, 23, 9,alpes-cote-dazur
2020/2/16, 46, 13, 26, 6,alpes-cote-dazur
2020/2/17, 35, 10, 27, 8,alpes-cote-dazur
2020/2/18, 23, 13, 27, 13,alpes-cote-dazur
2020/2/19, 33, 19, 28, 14,alpes-cote-dazur
2020/2/20, 45, 20, 33, 13,alpes-cote-dazur
2020/2/21, 45, 19, 34, 11,alpes-cote-dazur
2020/2/22, 44, 22, 34, 8,alpes-cote-dazur
2020/2/23, 56, 22, 35, 9,alpes-cote-dazur
2020/2/24, 55, 18, 27, 8,alpes-cote-dazur
2020/2/25, 46, 8, 34, 1,alpes-cote-dazur
2020/2/26, 8, 6, 30, 6,alpes-cote-dazur
2020/2/27, 10, 13, 35, 9,alpes-cote-dazur
2020/2/28, 19, 17, 26, 12,alpes-cote-dazur
2020/2/29, 39, 13, 30, 4,alpes-cote-dazur
2020/1/15, 99, 22, 18, 18,alpes-cote-dazur
2020/1/16, 49, 18, 22, 16,alpes-cote-dazur
2020/1/17, 48, 16, 17, 16,alpes-cote-dazur
2020/1/18, 32, 12, 18, 11,alpes-cote-dazur
2020/1/19, 27, 9, 25, 9,alpes-cote-dazur
2020/1/20, 13, 8, 28, 3,alpes-cote-dazur
2020/1/21, 21, 14, 30, 3,alpes-cote-dazur
2020/1/22, 34, 16, 31, 5,alpes-cote-dazur
2020/1/23, 37, 15, 30, 6,alpes-cote-dazur
2020/1/24, 39, 14, 27, 8,alpes-cote-dazur
2020/1/25, 42, 16, 31, 9,alpes-cote-dazur
2020/1/26, 53, 20, 25, 8,alpes-cote-dazur
2020/1/27, 36, 15, 23, 8,alpes-cote-dazur
2020/1/28, 22, 11, 28, 3,alpes-cote-dazur
2020/1/29, 12, 8, 29, 3,alpes-cote-dazur
2020/1/30, 32, 15, 23, 15,alpes-cote-dazur
2020/1/31, 51, 23, 20, 15,alpes-cote-dazur
2016/1/4, 29, 2, 18, ,alpes-cote-dazur
2016/1/5, 41, 2, 15, ,alpes-cote-dazur
2016/1/6, 51, 4, 23, ,alpes-cote-dazur
2016/1/7, 29, 12, 21, ,alpes-cote-dazur
2016/1/8, 36, 23, 13, ,alpes-cote-dazur
2016/1/9, 61, 17, 20, ,alpes-cote-dazur
2016/1/10, 47, 20, 28, ,alpes-cote-dazur
2016/1/11, 42, 5, 28, ,alpes-cote-dazur
2016/1/12, 12, 10, 27, ,alpes-cote-dazur
2016/1/13, 28, 18, 21, ,alpes-cote-dazur
2016/1/14, 55, 16, 21, ,alpes-cote-dazur
2016/1/15, 48, 15, 20, ,alpes-cote-dazur
2016/1/16, 44, 12, 24, ,alpes-cote-dazur
2016/1/17, 39, 10, 25, ,alpes-cote-dazur
2016/1/18, 25, 20, 23, ,alpes-cote-dazur
2016/1/19, 54, 25, 13, ,alpes-cote-dazur
2016/1/20, 68, 27, 19, ,alpes-cote-dazur
2016/1/21, 78, 35, 17, ,alpes-cote-dazur
2016/1/23, 38, 35, 21, ,alpes-cote-dazur
2016/1/24, 69, 31, 20, ,alpes-cote-dazur
2016/1/25, 78, 26, 17, ,alpes-cote-dazur
2016/1/26, 84, 29, 19, ,alpes-cote-dazur
2016/1/27, 80, 20, 27, ,alpes-cote-dazur
2016/1/28, 56, 32, 19, ,alpes-cote-dazur
2016/1/29, 46, 22, 26, ,alpes-cote-dazur
2016/1/30, 57, 10, 25, ,alpes-cote-dazur
2016/1/31, 33, 23, 26, ,alpes-cote-dazur
2016/2/1, 23, 24, 19, ,alpes-cote-dazur
2016/2/2, 47, 19, 32, ,alpes-cote-dazur
2016/2/3, 20, 16, 28, ,alpes-cote-dazur
2016/2/4, 14, 17, 26, ,alpes-cote-dazur
2016/2/5, 26, 18, 25, ,alpes-cote-dazur
2016/2/6, 39, 9, 28, ,alpes-cote-dazur
2016/2/7, 11, 14, 26, ,alpes-cote-dazur
2016/2/8, 31, 22, 29, ,alpes-cote-dazur
2016/2/9, 33, 4, 30, ,alpes-cote-dazur
2016/2/10, 38, 7, 29, ,alpes-cote-dazur
2016/2/11, 42, 13, 20, ,alpes-cote-dazur
