date, pm25, pm10, o3, no2,region
2020/8/28, 16, 6, 25, 2,nouvelle-aquitaine
2020/8/29, 12, 7, 30, 1,nouvelle-aquitaine
2020/8/30, 14, 8, 31, 4,nouvelle-aquitaine
2020/8/31, 16, 12, 37, 5,nouvelle-aquitaine
2020/7/1, 16, 15, 23, 2,nouvelle-aquitaine
2020/7/2, 15, 14, 22, 3,nouvelle-aquitaine
2020/7/3, 16, 9, 24, 3,nouvelle-aquitaine
2020/7/4, 17, 9, 18, 1,nouvelle-aquitaine
2020/7/5, 18, 13, 27, 1,nouvelle-aquitaine
2020/7/6, 20, 22, 33, 4,nouvelle-aquitaine
2020/7/7, 28, 19, 39, 5,nouvelle-aquitaine
2020/7/8, 27, 30, 34, 5,nouvelle-aquitaine
2020/7/9, 32, 21, 13, 1,nouvelle-aquitaine
2020/7/10, 11, 11, 37, 2,nouvelle-aquitaine
2020/7/11, 16, 12, 40, 2,nouvelle-aquitaine
2020/7/12, 14, 21, 46, 3,nouvelle-aquitaine
2020/7/13, 22, 13, 37, 1,nouvelle-aquitaine
2020/7/14, 19, 20, 23, 1,nouvelle-aquitaine
2020/7/15, 25, 15, 19, 1,nouvelle-aquitaine
2020/7/16, 17, 13, 28, 2,nouvelle-aquitaine
2020/7/17, 27, 15, 34, 2,nouvelle-aquitaine
2020/7/18, 32, 15, 39, 2,nouvelle-aquitaine
2020/7/19, 40, 31, 42, 4,nouvelle-aquitaine
2020/7/20, 40, 26, 31, 2,nouvelle-aquitaine
2020/7/21, 38, 28, 35, 3,nouvelle-aquitaine
2020/7/22, 48, 28, 45, 4,nouvelle-aquitaine
2020/7/23, 46, 22, 32, 1,nouvelle-aquitaine
2020/7/24, 24, 8, 24, 1,nouvelle-aquitaine
2020/7/25, 14, 7, 15, 1,nouvelle-aquitaine
2020/7/26, 14, 22, 25, 4,nouvelle-aquitaine
2020/7/27, 22, 11, 18, 2,nouvelle-aquitaine
2020/7/28, 18, 20, 39, 5,nouvelle-aquitaine
2020/7/29, 26, 33, 34, 7,nouvelle-aquitaine
2020/7/30, 40, 33, 27, 4,nouvelle-aquitaine
2020/7/31, 55, 10, 14, 1,nouvelle-aquitaine
2020/6/1, 31, 7, 45, 3,nouvelle-aquitaine
2020/6/2, 21, 13, 48, 3,nouvelle-aquitaine
2020/6/3, 31, 9, 38, 2,nouvelle-aquitaine
2020/6/4, 29, 5, 30, 1,nouvelle-aquitaine
2020/6/5, 15, 2, 23, ,nouvelle-aquitaine
2020/6/6, 13, 3, 28, 1,nouvelle-aquitaine
2020/6/7, 13, 3, 26, 3,nouvelle-aquitaine
2020/6/8, 14, , 29, 3,nouvelle-aquitaine
2020/6/9, 19, , 31, 5,nouvelle-aquitaine
2020/6/10, 31, , 20, 5,nouvelle-aquitaine
2020/6/11, 30, , 26, 2,nouvelle-aquitaine
2020/6/12, 12, , 29, 1,nouvelle-aquitaine
2020/6/13, 22, , 32, 1,nouvelle-aquitaine
2020/6/14, 23, 3, 29, 3,nouvelle-aquitaine
2020/6/15, 24, 2, 27, 2,nouvelle-aquitaine
2020/6/16, 21, 4, 27, 1,nouvelle-aquitaine
2020/6/17, 17, , 24, 4,nouvelle-aquitaine
2020/6/18, 16, , 26, 4,nouvelle-aquitaine
2020/6/19, 14, , 25, 2,nouvelle-aquitaine
2020/6/20, 15, , 22, 2,nouvelle-aquitaine
2020/6/21, 18, , 33, 2,nouvelle-aquitaine
2020/6/22, 21, 14, 39, 5,nouvelle-aquitaine
2020/6/23, 24, 19, 49, 7,nouvelle-aquitaine
2020/6/24, 36, 30, 32, 4,nouvelle-aquitaine
2020/6/25, 57, 21, 32, 2,nouvelle-aquitaine
2020/6/26, 42, 9, 23, 1,nouvelle-aquitaine
2020/6/27, 17, 9, 18, 1,nouvelle-aquitaine
2020/6/28, 17, 14, 26, 1,nouvelle-aquitaine
2020/6/29, 18, 17, 25, 3,nouvelle-aquitaine
2020/6/30, 33, 10, 12, 2,nouvelle-aquitaine
2020/5/1, 14, 6, 14, 1,nouvelle-aquitaine
2020/5/2, 14, 8, 18, ,nouvelle-aquitaine
2020/5/3, 18, 9, 27, 2,nouvelle-aquitaine
2020/5/4, 18, 15, 34, 2,nouvelle-aquitaine
2020/5/5, 19, 4, 36, 3,nouvelle-aquitaine
2020/5/6, 15, 7, 34, 4,nouvelle-aquitaine
2020/5/7, 19, 8, 31, 1,nouvelle-aquitaine
2020/5/8, 27, 10, 26, 1,nouvelle-aquitaine
2020/5/9, 36, 5, 31, 1,nouvelle-aquitaine
2020/5/10, 25, 1, 28, 2,nouvelle-aquitaine
2020/5/11, 9, 6, 21, 3,nouvelle-aquitaine
2020/5/12, 28, 5, 17, 4,nouvelle-aquitaine
2020/5/13, 28, 6, 27, 3,nouvelle-aquitaine
2020/5/14, 22, 9, 36, 2,nouvelle-aquitaine
2020/5/15, 33, 8, 45, 2,nouvelle-aquitaine
2020/5/16, 30, 9, 45, 1,nouvelle-aquitaine
2020/5/17, 25, 9, 43, 3,nouvelle-aquitaine
2020/5/18, 28, 9, 44, 3,nouvelle-aquitaine
2020/5/19, 20, 10, 47, 5,nouvelle-aquitaine
2020/5/20, 22, 13, 41, 2,nouvelle-aquitaine
2020/5/21, 40, 13, 32, 3,nouvelle-aquitaine
2020/5/22, 37, 6, 27, 1,nouvelle-aquitaine
2020/5/23, 24, 7, 33, 2,nouvelle-aquitaine
2020/5/24, 21, 7, 33, 3,nouvelle-aquitaine
2020/5/25, 19, 7, 38, 3,nouvelle-aquitaine
2020/5/26, 21, 8, 43, 5,nouvelle-aquitaine
2020/5/27, 21, 12, 46, 4,nouvelle-aquitaine
2020/5/28, 23, 12, 46, 5,nouvelle-aquitaine
2020/5/29, 28, 10, 43, 2,nouvelle-aquitaine
2020/5/30, 26, 9, 40, 3,nouvelle-aquitaine
2020/5/31, 26, 9, 31, 2,nouvelle-aquitaine
2020/4/1, 31, 19, 41, 5,nouvelle-aquitaine
2020/4/2, 43, 15, 36, 3,nouvelle-aquitaine
2020/4/3, 46, 13, 39, 4,nouvelle-aquitaine
2020/4/4, 38, 11, 37, 1,nouvelle-aquitaine
2020/4/5, 35, 10, 38, 3,nouvelle-aquitaine
2020/4/6, 43, 13, 42, 4,nouvelle-aquitaine
