date, pm25, pm10, o3, no2,region
2019/4/19, 36, 12, 49, 6,paca
2019/4/20, 31, 12, 45, 5,paca
2019/4/21, 34, 51, 44, 2,paca
2019/4/22, 60, 8, 41, 4,paca
2019/4/23, 13, 18, 40, 3,paca
2019/4/24, 42, 12, 38, 3,paca
2019/4/25, 30, 11, 34, 8,paca
2019/4/26, 24, 8, 34, 7,paca
2019/4/27, 15, 8, 38, 4,paca
2019/4/28, 16, 8, 33, 6,paca
2019/4/29, 13, 15, 38, 13,paca
2019/4/30, 24, 13, 44, 10,paca
2019/5/1, 38, 16, 38, 10,paca
2019/5/2, 46, 15, 35, 8,paca
2019/5/3, 27, 11, 35, 6,paca
2019/5/4, 18, 37, 33, 2,paca
2019/5/5, 30, 8, 34, 6,paca
2019/5/6, 16, 13, 38, 9,paca
2019/5/7, 30, 9, 39, 3,paca
2019/5/8, 23, 9, 33, 7,paca
2019/5/9, 23, 13, 38, 13,paca
2019/5/10, 31, 9, 33, 13,paca
2019/5/11, 20, 11, 39, 3,paca
2019/5/12, 18, 11, 36, 9,paca
2019/5/13, 17, 12, 47, 10,paca
2019/5/14, 20, 11, 45, 8,paca
2019/5/15, 20, 13, 47, 8,paca
2019/5/16, 28, 11, 40, 8,paca
2019/5/17, 21, , , ,paca
2019/5/20, 26, 12, 43, 8,paca
2019/5/21, 33, 11, 46, 8,paca
2019/5/22, 32, 14, 39, 12,paca
2019/5/23, 39, 13, 43, 12,paca
2019/5/24, 37, 15, 44, 8,paca
2019/5/25, 49, 12, 35, 10,paca
2019/5/26, 39, 13, 40, 10,paca
2019/5/27, 27, 16, 29, 6,paca
2019/5/28, 16, 16, 34, 4,paca
2019/5/29, 14, 7, 39, 8,paca
2019/5/30, 15, 10, 38, 12,paca
2019/5/31, 20, 11, 41, 9,paca
2019/6/1, 29, 8, 43, 8,paca
2019/6/2, 22, 9, 45, 9,paca
2019/6/3, 20, 10, 42, 8,paca
2019/6/4, 19, 18, 42, 5,paca
2019/6/5, 21, 9, 39, 6,paca
2019/6/6, 14, 15, 40, 6,paca
2019/6/7, 25, 10, 41, 8,paca
2019/6/8, 19, 17, 46, 14,paca
2019/6/9, 36, 22, 37, 10,paca
2019/6/10, 41, 11, 25, 14,paca
2019/6/11, 20, 8, 32, 7,paca
2019/6/12, 20, 10, 39, 13,paca
2019/6/13, 23, 31, 44, 12,paca
2019/6/14, 40, 19, 37, 6,paca
2019/6/15, 46, 8, 37, 7,paca
2019/6/16, 18, 16, 41, 12,paca
2019/6/17, 41, 15, 42, 12,paca
2019/6/18, 38, 11, 41, 9,paca
2019/6/19, 23, 15, 44, 12,paca
2019/6/20, 35, 16, 39, 8,paca
2019/6/21, 39, 13, 33, 10,paca
2019/6/22, 32, 10, 39, 8,paca
2019/6/23, 26, 16, 41, 13,paca
2019/6/24, 33, 20, 52, 12,paca
2019/6/25, 35, 23, 61, 20,paca
2019/6/26, 47, 26, 72, 16,paca
2019/6/27, 58, 34, 74, 17,paca
2019/6/28, 64, 35, 66, 14,paca
2019/6/29, 72, 27, 67, 9,paca
2019/6/30, 62, 22, 36, 11,paca
2019/1/1, 72, 9, 23, 5,paca
2019/1/2, 20, 23, 10, 24,paca
2019/1/3, 58, 33, 3, 25,paca
2019/1/4, 76, 19, 17, 13,paca
2019/1/5, 60, 9, 16, 7,paca
2019/1/6, 32, 20, 11, 18,paca
2019/1/7, 53, 19, 21, 10,paca
2019/1/8, 39, 13, 26, 6,paca
2019/1/9, 20, 13, 23, 15,paca
2019/1/10, 31, 22, 13, 20,paca
2019/1/11, 54, 17, 19, 14,paca
2019/1/12, 48, 6, 23, 6,paca
2019/1/13, 14, 15, 27, 5,paca
2019/1/14, 16, 17, 23, 19,paca
